ElapsedTime,Text,Tindoor,Tdepart,Tretour,Debit_eau,Conso_energetique_integrale
4690800,-0.496,21.577,318.841,314.212,0.200,1137.837
4694400,-0.186,21.601,318.907,314.305,0.200,1138.637
4698000,0.093,21.709,318.655,314.147,0.200,1140.413
4701600,0.807,21.888,315.426,313.760,0.163,1142.286
4705200,2.076,20.847,308.139,306.659,0.125,1142.564
4708800,3.157,19.954,305.171,300.868,0.200,1142.704
4712400,4.149,21.256,316.966,311.750,0.200,1143.844
4716000,4.072,21.693,310.877,309.763,0.155,1144.915
4719600,3.675,20.041,304.245,300.371,0.175,1145.057
4723200,3.621,20.321,311.853,305.330,0.200,1145.570
4726800,3.098,21.480,315.809,311.791,0.200,1146.958
4730400,1.794,21.680,316.409,312.276,0.200,1148.162
4734000,1.273,21.746,317.091,312.835,0.200,1149.224
4737600,0.789,21.786,317.492,313.186,0.200,1150.494
4741200,0.192,21.785,318.038,313.606,0.200,1151.832
4744800,0.257,21.807,318.327,313.882,0.200,1153.205
4748400,0.477,21.817,318.336,313.921,0.200,1154.571
4752000,-0.040,21.770,318.383,313.904,0.200,1155.937
4755600,-0.840,21.708,318.781,314.163,0.200,1157.366
4759200,-1.609,21.660,319.313,314.552,0.200,1158.873
4762800,-2.249,21.628,319.843,314.959,0.200,1160.454
4766400,-2.897,21.597,320.411,315.399,0.200,1162.462
4770000,-3.433,21.568,320.746,315.648,0.200,1163.813
4773600,-4.147,21.522,321.378,316.134,0.200,1166.461
4777200,-4.579,21.493,321.666,316.337,0.200,1167.922
4780800,-3.328,21.597,321.795,316.573,0.200,1169.593
4784400,-1.372,21.889,317.332,315.508,0.163,1171.605
4788000,-0.260,20.096,305.978,302.856,0.170,1171.885
4791600,0.142,19.948,309.476,303.115,0.200,1172.248
4795200,1.661,21.844,315.228,313.650,0.162,1174.471
4798800,2.007,20.463,304.508,302.620,0.150,1174.680
4802400,2.560,19.942,305.140,300.375,0.200,1174.856
4806000,2.819,21.804,313.962,312.197,0.162,1176.687
4809600,2.707,21.624,309.192,309.192,0.125,1176.885
4813200,1.918,19.956,305.130,300.976,0.179,1177.102
4816800,1.281,21.032,317.336,311.977,0.200,1178.449
4820400,0.770,21.530,317.564,313.164,0.200,1179.535
4824000,0.466,21.771,317.964,313.563,0.200,1180.871
4827600,0.107,21.861,318.233,313.799,0.200,1182.226
4831200,-0.340,21.880,318.566,314.057,0.200,1183.621
4834800,-0.740,21.877,318.886,314.305,0.200,1185.057
4838400,-1.096,21.862,319.194,314.543,0.200,1186.533
4842000,-1.433,21.841,319.458,314.745,0.200,1188.045
4845600,-1.896,21.807,319.751,314.957,0.200,1189.597
4849200,-1.597,21.810,320.033,315.208,0.200,1191.193
4852800,-0.890,21.828,319.634,314.962,0.200,1192.719
4856400,-0.790,21.787,319.409,314.759,0.200,1194.216
4860000,-0.982,21.730,319.302,314.641,0.200,1195.703
4863600,-1.435,21.662,319.585,314.810,0.200,1197.620
4867200,-0.386,21.747,319.409,314.778,0.200,1199.319
4870800,0.899,21.901,315.726,314.059,0.163,1200.684
4874400,2.314,20.129,305.394,302.121,0.170,1200.926
4878000,2.725,20.308,311.372,305.077,0.200,1201.502
4881600,4.765,21.844,313.435,312.048,0.163,1203.087
4885200,5.411,21.604,307.428,307.428,0.125,1203.244
4888800,4.787,20.066,302.669,298.729,0.175,1203.353
4892400,4.191,20.387,310.477,303.931,0.200,1203.789
4896000,3.081,21.867,313.824,311.542,0.175,1205.604
4899600,2.151,20.524,305.213,303.341,0.150,1205.879
4903200,1.875,19.868,305.914,301.370,0.200,1206.117
4906800,1.924,20.984,317.461,312.171,0.200,1207.334
4910400,1.808,21.548,317.056,312.847,0.200,1208.572
4914000,1.226,21.737,317.300,313.044,0.200,1209.820
4917600,-0.419,21.746,317.859,313.404,0.200,1211.131
4921200,-1.590,21.744,319.067,314.327,0.200,1212.618
4924800,-2.040,21.779,319.630,314.822,0.200,1214.167
4928400,-2.920,21.762,320.263,315.302,0.200,1215.957
4932000,-3.578,21.738,320.788,315.702,0.200,1217.499
4935600,-3.853,21.728,321.264,316.093,0.200,1219.278
4939200,-4.345,21.695,321.489,316.266,0.200,1221.083
4942800,-4.972,21.642,321.988,316.621,0.200,1222.972
4946400,-4.790,21.636,322.214,316.842,0.200,1224.899
4950000,-4.169,21.634,322.083,316.779,0.200,1227.653
4953600,-1.708,21.850,319.550,316.362,0.181,1229.495
4957200,1.129,21.328,310.887,310.887,0.125,1230.204
4960800,4.237,20.014,305.130,301.215,0.175,1230.321
4964400,5.849,21.396,315.490,310.473,0.200,1231.637
4968000,6.074,21.936,312.609,310.895,0.175,1232.658
4971600,6.330,21.830,309.842,309.842,0.125,1232.910
4975200,7.927,20.102,302.816,299.019,0.175,1232.983
4978800,8.222,20.528,311.192,304.413,0.200,1233.393
4982400,8.004,21.556,312.077,308.978,0.200,1234.219
4986000,7.136,21.783,312.222,309.077,0.200,1234.918
4989600,5.395,21.808,313.161,309.732,0.200,1235.844
4993200,3.506,21.789,314.524,310.757,0.200,1236.903
4996800,2.370,21.786,315.449,311.473,0.200,1237.648
5000400,1.480,21.821,316.603,312.431,0.200,1238.828
5004000,0.834,21.853,317.302,313.024,0.200,1240.079
5007600,0.243,21.859,317.927,313.527,0.200,1241.402
5011200,-0.096,21.860,318.355,313.884,0.200,1242.775
5014800,-0.748,21.828,318.689,314.130,0.200,1244.187
5018400,-0.082,21.853,319.151,314.549,0.200,1245.668
5022000,1.391,21.913,318.250,313.976,0.200,1247.005
5025600,0.581,21.801,317.964,313.608,0.200,1248.302
5029200,-0.300,21.703,318.374,313.850,0.200,1249.678
5032800,-0.951,21.651,318.870,314.217,0.200,1251.126
5036400,-1.384,21.626,319.454,314.683,0.200,1253.149
5040000,-0.723,21.673,319.497,314.799,0.200,1254.177
5043600,0.502,21.770,318.949,314.469,0.200,1255.620
5047200,2.408,21.896,317.850,313.699,0.200,1257.325
5050800,4.168,21.940,314.218,312.763,0.163,1258.149
5054400,6.507,20.065,304.637,300.564,0.175,1258.263
5058000,6.777,20.546,312.883,306.189,0.200,1258.790
5061600,6.760,21.426,313.381,310.006,0.200,1259.720
5065200,7.164,21.732,313.163,309.908,0.200,1260.514
5068800,7.267,21.911,312.699,309.568,0.200,1261.244
5072400,6.358,21.900,312.911,309.643,0.200,1262.001
5076000,4.493,21.800,313.803,310.226,0.200,1262.994
5079600,3.449,21.781,314.997,311.198,0.200,1264.251
5083200,2.435,21.752,315.342,311.432,0.200,1264.835
5086800,1.254,21.729,316.816,312.576,0.200,1266.052
5090400,1.466,21.796,317.270,313.046,0.200,1267.303
5094000,1.338,21.808,317.420,313.180,0.200,1268.558
5097600,1.129,21.789,317.589,313.305,0.200,1269.834
5101200,0.891,21.761,317.745,313.418,0.200,1271.129
5104800,0.126,21.702,318.025,313.589,0.200,1272.460
5108400,-0.401,21.663,318.583,314.006,0.200,1273.874
5112000,-0.657,21.648,318.841,314.224,0.200,1275.317
5115600,-1.038,21.618,319.155,314.457,0.200,1276.802
5119200,-1.621,21.577,319.431,314.653,0.200,1278.325
5122800,-1.849,21.553,319.935,315.063,0.200,1280.567
5126400,-1.699,21.562,319.972,315.116,0.200,1281.518
5130000,-0.334,21.700,319.648,314.981,0.200,1283.340
5133600,1.293,21.917,315.648,314.011,0.163,1284.765
5137200,1.996,20.036,305.773,301.996,0.175,1285.001
5140800,2.438,20.740,314.714,309.483,0.200,1286.014
5144400,2.752,21.701,316.779,312.704,0.200,1287.419
5148000,3.135,21.938,313.816,312.331,0.162,1288.180
5151600,3.009,20.030,304.113,300.541,0.179,1288.341
5155200,2.660,20.244,311.469,304.993,0.200,1288.810
5158800,1.478,21.652,316.848,312.619,0.200,1290.700
5162400,0.057,21.784,317.490,313.109,0.200,1291.786
5166000,-1.552,21.764,318.446,313.793,0.200,1292.869
5169600,-2.311,21.790,319.685,314.812,0.200,1294.440
5173200,-1.349,21.888,319.892,315.144,0.200,1296.023
5176800,-1.216,21.890,319.593,314.925,0.200,1297.539
5180400,-1.453,21.836,319.750,314.997,0.200,1299.085
5184000,-1.930,21.777,319.793,314.991,0.200,1300.635
5187600,-2.974,21.685,320.459,315.445,0.200,1302.857
5191200,-2.918,21.679,320.803,315.734,0.200,1303.980
5194800,-2.462,21.672,320.407,315.488,0.200,1306.441
5198400,-3.018,21.602,320.688,315.639,0.200,1308.102
5202000,-2.847,21.591,321.030,315.918,0.200,1309.027
5205600,-1.157,21.663,320.318,315.513,0.200,1310.661
5209200,-0.819,21.607,319.616,314.908,0.200,1312.465
5212800,-0.286,21.584,319.319,314.677,0.200,1313.780
5216400,0.728,21.623,318.785,314.309,0.200,1315.120
5220000,2.652,21.760,317.732,313.590,0.200,1316.655
5223600,3.531,21.847,316.798,312.872,0.200,1317.589
5227200,4.361,21.934,315.966,312.216,0.200,1318.650
5230800,4.758,21.968,315.239,311.620,0.200,1319.629
5234400,4.680,21.975,314.997,311.378,0.200,1320.588
5238000,5.306,21.941,312.301,310.970,0.167,1321.610
5241600,5.662,20.061,304.464,300.455,0.175,1321.754
5245200,5.710,20.351,312.019,305.387,0.200,1322.219
5248800,5.452,21.327,314.051,310.455,0.200,1323.435
5252400,4.281,21.444,314.366,310.650,0.200,1324.204
5256000,3.137,21.540,315.527,311.579,0.200,1325.676
5259600,2.845,21.576,315.850,311.859,0.200,1326.341
5263200,0.314,21.501,316.603,312.314,0.200,1327.514
5266800,-1.457,21.470,318.571,313.816,0.200,1328.971
5270400,-1.500,21.556,319.288,314.510,0.200,1330.498
5274000,-1.467,21.599,319.653,314.847,0.200,1332.059
5277600,-1.952,21.579,319.717,314.889,0.200,1333.616
5281200,-2.914,21.512,320.397,315.364,0.200,1335.640
5284800,-3.573,21.474,320.754,315.622,0.200,1336.982
5288400,-4.201,21.436,321.348,316.072,0.200,1338.793
5292000,-4.810,21.397,321.897,316.503,0.200,1341.544
5295600,-4.287,21.421,322.093,316.714,0.200,1343.386
5299200,-1.989,21.573,321.639,316.568,0.200,1344.810
5302800,2.268,21.856,315.642,314.304,0.155,1346.581
5306400,5.647,20.291,303.915,301.239,0.163,1346.729
5310000,6.482,20.038,304.476,299.991,0.200,1346.846
5313600,8.186,21.873,311.055,309.973,0.162,1348.126
5317200,8.683,21.663,305.302,305.302,0.125,1348.220
5320800,9.413,20.879,298.917,298.917,0.125,1348.220
5324400,10.310,20.392,296.139,296.139,0.125,1348.220
5328000,9.817,20.087,299.508,295.545,0.175,1348.281
5331600,7.798,21.447,311.199,307.676,0.200,1349.133
5335200,3.960,21.765,312.864,309.257,0.200,1349.938
5338800,1.762,21.904,312.776,311.294,0.164,1351.251
5342400,0.580,20.528,305.609,303.846,0.150,1351.493
5346000,-0.369,19.811,306.465,301.843,0.200,1351.777
5349600,-0.916,20.797,318.587,312.263,0.200,1353.115
5353200,-1.300,21.521,319.143,314.382,0.200,1354.679
5356800,-1.369,21.782,319.547,314.797,0.200,1356.221
5360400,-1.397,21.882,319.558,314.857,0.200,1357.743
5364000,-1.517,21.897,319.750,315.006,0.200,1359.291
5367600,-1.586,21.886,319.763,315.020,0.200,1360.836
5371200,-1.868,21.847,319.901,315.104,0.200,1362.402
5374800,-1.553,21.837,320.009,315.212,0.200,1363.988
5378400,-0.893,21.841,319.655,314.985,0.200,1365.518
5382000,-0.273,21.810,319.261,314.676,0.200,1367.381
5385600,0.637,21.833,318.873,314.425,0.200,1368.434
5389200,3.190,21.928,315.146,313.106,0.170,1370.427
5392800,4.121,21.649,311.020,311.020,0.125,1370.652
5396400,6.486,20.010,303.667,300.033,0.181,1370.750
5400000,7.610,21.144,314.399,310.452,0.200,1371.619
5403600,9.578,21.906,309.769,308.695,0.163,1372.643
5407200,10.404,21.447,303.946,303.946,0.125,1372.755
5410800,10.707,20.839,299.446,299.446,0.125,1372.755
5414400,10.632,20.064,300.890,296.716,0.179,1372.811
5418000,9.914,21.143,310.129,307.499,0.200,1373.437
5421600,8.213,21.545,310.705,307.741,0.200,1374.112
5425200,7.515,21.683,311.518,308.426,0.200,1374.655
5428800,6.467,21.770,312.337,309.093,0.200,1375.380
5432400,5.262,21.807,313.376,309.904,0.200,1376.207
5436000,3.551,21.829,314.696,310.936,0.200,1377.483
5439600,2.306,21.810,315.439,311.482,0.200,1378.168
5443200,1.387,21.831,316.764,312.553,0.200,1379.369
5446800,1.247,21.886,317.214,312.998,0.200,1380.606
5450400,0.801,21.884,317.643,313.337,0.200,1381.888
5454000,0.902,21.891,317.882,313.562,0.200,1383.199
5457600,1.605,21.912,317.751,313.523,0.200,1384.487
5461200,1.962,21.891,317.346,313.207,0.200,1385.715
5464800,1.701,21.825,317.244,313.068,0.200,1386.937
5468400,1.813,21.782,317.320,313.124,0.200,1388.527
5472000,2.755,21.825,317.019,312.966,0.200,1389.653
5475600,3.482,21.873,316.527,312.618,0.200,1390.536
5479200,4.169,21.928,315.888,312.127,0.200,1391.592
5482800,4.252,21.932,315.424,311.723,0.200,1392.596
5486400,4.310,21.922,315.316,311.612,0.200,1393.598
5490000,4.610,21.941,315.131,311.482,0.200,1394.580
5493600,4.852,21.951,314.909,311.313,0.200,1395.535
5497200,4.810,21.935,314.783,311.188,0.200,1396.478
5500800,4.770,21.909,314.780,311.172,0.200,1397.553
5504400,4.710,21.884,314.789,311.169,0.200,1398.373
5508000,4.593,21.843,314.855,311.206,0.200,1399.489
5511600,4.545,21.820,314.913,311.247,0.200,1400.296
5515200,4.584,21.802,314.938,311.271,0.200,1401.266
5518800,4.900,21.800,314.872,311.240,0.200,1402.229
5522400,5.770,21.821,314.510,311.014,0.200,1403.150
5526000,6.199,21.803,313.940,310.556,0.200,1404.003
5529600,6.117,21.752,313.714,310.322,0.200,1404.839
5533200,5.960,21.713,313.694,310.274,0.200,1405.681
5536800,5.810,21.690,313.788,310.334,0.200,1406.536
5540400,5.660,21.677,313.888,310.407,0.200,1407.403
5544000,5.497,21.667,314.025,310.509,0.200,1408.285
5547600,5.460,21.666,314.127,310.597,0.200,1409.178
5551200,5.412,21.663,314.172,310.636,0.200,1410.075
5554800,5.341,21.655,314.242,310.687,0.200,1411.081
5558400,5.534,21.670,314.206,310.680,0.200,1412.307
5562000,5.618,21.681,314.156,310.649,0.200,1412.775
5565600,5.660,21.709,314.070,310.582,0.200,1413.657
5569200,5.753,21.752,314.026,310.556,0.200,1414.534
5572800,5.866,21.802,313.915,310.485,0.200,1415.396
5576400,6.019,21.837,313.852,310.444,0.200,1416.251
5580000,6.015,21.865,313.704,310.329,0.200,1417.087
5583600,5.859,21.880,313.783,310.376,0.200,1417.934
5587200,5.830,21.875,313.825,310.412,0.200,1418.785
5590800,5.445,21.838,313.931,310.464,0.200,1419.692
5594400,5.031,21.792,314.293,310.726,0.200,1420.711
5598000,4.562,21.759,314.520,310.885,0.200,1421.477
5601600,4.260,21.740,314.939,311.216,0.200,1422.458
5605200,4.260,21.743,315.109,311.376,0.200,1423.454
5608800,4.260,21.737,315.171,311.433,0.200,1424.453
5612400,4.210,21.722,315.199,311.453,0.200,1425.455
5616000,4.160,21.704,315.254,311.490,0.200,1426.464
5619600,4.160,21.689,315.277,311.508,0.200,1427.475
5623200,3.741,21.653,315.326,311.517,0.200,1428.492
5626800,3.206,21.615,315.759,311.819,0.200,1429.567
5630400,3.017,21.610,316.010,312.032,0.200,1430.730
5634000,2.415,21.581,316.266,312.203,0.200,1431.797
5637600,1.862,21.556,316.780,312.585,0.200,1432.994
5641200,2.410,21.601,316.911,312.776,0.200,1434.540
5644800,3.202,21.664,316.690,312.675,0.200,1435.388
5648400,4.411,21.795,315.937,312.166,0.200,1436.460
5652000,6.536,21.804,310.875,309.837,0.155,1437.722
5655600,6.967,21.225,304.926,304.926,0.125,1437.796
5659200,7.943,20.020,301.873,298.623,0.168,1437.858
5662800,7.458,21.212,312.304,309.645,0.200,1438.730
5666400,6.689,21.651,312.899,309.580,0.200,1439.505
5670000,6.409,21.841,312.964,309.693,0.200,1440.276
5673600,6.068,21.905,313.430,310.069,0.200,1441.096
5677200,6.073,21.958,313.542,310.198,0.200,1441.919
5680800,5.293,21.918,313.867,310.399,0.200,1442.970
5684400,4.580,21.871,314.284,310.686,0.200,1443.663
5688000,3.235,21.812,315.183,311.342,0.200,1444.853
5691600,2.291,21.784,315.908,311.891,0.200,1445.741
5695200,2.029,21.804,316.682,312.550,0.200,1446.924
5698800,2.292,21.841,316.759,312.689,0.200,1448.101
5702400,2.423,21.839,316.797,312.731,0.200,1449.279
5706000,2.565,21.823,316.682,312.646,0.200,1450.439
5709600,2.607,21.793,316.627,312.591,0.200,1451.595
5713200,2.003,21.731,316.624,312.539,0.200,1452.751
5716800,1.847,21.700,317.149,312.938,0.200,1453.987
5720400,2.447,21.725,316.922,312.830,0.200,1455.183
5724000,2.353,21.692,316.784,312.690,0.200,1456.359
5727600,2.478,21.664,316.786,312.688,0.200,1457.894
5731200,2.978,21.683,316.645,312.617,0.200,1458.740
5734800,4.170,21.756,316.108,312.274,0.200,1459.811
5738400,4.990,21.825,315.279,311.644,0.200,1460.802
5742000,5.601,21.967,312.790,311.034,0.176,1462.261
5745600,5.903,21.826,310.026,310.026,0.125,1462.523
5749200,6.606,20.057,302.412,299.309,0.181,1462.614
5752800,7.373,21.082,312.492,307.505,0.200,1463.472
5756400,7.012,21.877,310.499,309.302,0.163,1464.426
5760000,6.810,21.763,307.983,307.983,0.125,1464.570
5763600,6.045,20.092,302.636,299.183,0.168,1464.667
5767200,3.584,20.886,313.899,309.538,0.200,1465.685
5770800,2.234,21.255,315.289,311.152,0.200,1466.439
5774400,1.042,21.527,316.665,312.374,0.200,1467.653
5778000,1.484,21.730,317.468,313.170,0.200,1468.945
5781600,1.839,21.830,317.192,313.040,0.200,1470.166
5785200,0.707,21.777,317.474,313.162,0.200,1471.422
5788800,-0.057,21.740,318.131,313.652,0.200,1472.775
5792400,-0.537,21.726,318.591,314.025,0.200,1474.185
5796000,-1.019,21.705,319.037,314.368,0.200,1475.653
5799600,-0.359,21.737,319.235,314.600,0.200,1477.148
5803200,0.102,21.742,318.731,314.245,0.200,1478.556
5806800,0.126,21.694,318.702,314.184,0.200,1479.971
5810400,0.352,21.665,318.492,314.022,0.200,1481.358
5814000,0.649,21.637,318.366,313.922,0.200,1482.819
5817600,0.816,21.616,318.130,313.734,0.200,1484.078
5821200,0.992,21.606,318.041,313.655,0.200,1485.513
5824800,1.907,21.669,317.748,313.491,0.200,1486.715
5828400,2.070,21.719,317.135,313.008,0.200,1487.924
5832000,1.493,21.704,317.292,313.054,0.200,1489.164
5835600,1.893,21.776,317.337,313.144,0.200,1490.414
5839200,2.151,21.894,317.093,312.992,0.200,1491.620
5842800,1.926,21.918,317.048,312.932,0.200,1492.818
5846400,1.500,21.871,317.195,313.010,0.200,1494.037
5850000,1.042,21.801,317.583,313.292,0.200,1495.905
5853600,0.843,21.765,317.746,313.413,0.200,1496.874
5857200,0.627,21.727,317.922,313.541,0.200,1497.907
5860800,0.560,21.698,318.094,313.682,0.200,1499.250
5864400,0.560,21.674,318.160,313.738,0.200,1500.601
5868000,0.560,21.649,318.184,313.755,0.200,1501.955
5871600,0.379,21.613,318.209,313.759,0.200,1503.312
5875200,0.366,21.588,318.372,313.878,0.200,1504.696
5878800,0.370,21.568,318.288,313.817,0.200,1506.065
5882400,-0.342,21.506,318.502,313.922,0.200,1507.465
5886000,-1.881,21.415,319.071,314.273,0.200,1508.949
5889600,-2.882,21.373,320.144,315.085,0.200,1510.600
5893200,-1.893,21.455,320.376,315.420,0.200,1512.278
5896800,-1.675,21.444,320.002,315.133,0.200,1514.628
5900400,-1.633,21.426,320.021,315.136,0.200,1515.554
5904000,-0.799,21.499,319.671,314.922,0.200,1517.472
5907600,-0.290,21.625,319.353,314.715,0.200,1518.563
5911200,0.710,21.916,315.638,313.977,0.163,1520.258
5914800,2.213,20.076,305.144,301.351,0.175,1520.485
5918400,2.348,20.061,308.791,302.343,0.200,1520.780
5922000,2.553,21.619,316.846,312.833,0.200,1522.538
5925600,1.915,21.859,316.814,312.708,0.200,1523.693
5929200,2.096,21.933,314.185,312.643,0.163,1524.742
5932800,2.447,19.995,305.219,301.415,0.175,1524.924
5936400,2.066,20.383,314.250,307.796,0.200,1525.629
5940000,1.142,21.428,317.269,312.903,0.200,1527.347
5943600,0.656,21.596,317.676,313.284,0.200,1528.494
5947200,0.138,21.664,318.061,313.600,0.200,1529.702
5950800,-0.752,21.667,318.577,313.981,0.200,1531.112
5954400,-1.551,21.655,319.231,314.479,0.200,1532.612
5958000,-2.198,21.644,319.771,314.904,0.200,1534.185
5961600,-1.715,21.679,320.210,315.307,0.200,1535.819
5965200,-0.244,21.751,319.500,314.896,0.200,1537.334
5968800,-0.795,21.667,319.120,314.491,0.200,1538.788
5972400,-0.785,21.616,319.361,314.654,0.200,1540.300
5976000,-0.309,21.611,319.085,314.475,0.200,1541.768
5979600,-0.452,21.565,318.976,314.352,0.200,1543.222
5983200,-0.545,21.527,319.021,314.369,0.200,1544.690
5986800,-0.601,21.500,319.048,314.384,0.200,1546.204
5990400,-0.446,21.495,319.078,314.418,0.200,1547.813
5994000,0.127,21.550,318.897,314.325,0.200,1549.097
5997600,0.519,21.647,318.512,314.055,0.200,1550.488
6001200,0.757,21.712,318.295,313.889,0.200,1551.850
6004800,1.053,21.769,318.033,313.702,0.200,1553.175
6008400,1.640,21.832,317.799,313.548,0.200,1554.470
6012000,2.403,21.911,317.248,313.164,0.200,1555.688
6015600,2.634,21.979,316.841,312.836,0.200,1556.854
6019200,2.610,21.991,316.645,312.659,0.200,1557.999
6022800,1.576,21.903,316.786,312.671,0.200,1559.163
6026400,0.042,21.769,317.823,313.394,0.200,1560.848
6030000,-0.590,21.723,318.350,313.797,0.200,1561.827
6033600,-1.465,21.676,319.063,314.342,0.200,1563.304
6037200,-1.978,21.654,319.689,314.842,0.200,1564.867
6040800,-2.393,21.635,320.042,315.134,0.200,1566.473
6044400,-2.640,21.612,320.456,315.457,0.200,1568.140
6048000,-2.938,21.580,320.588,315.561,0.200,1569.944
6051600,-3.225,21.532,321.002,315.877,0.200,1572.399
6055200,-2.953,21.535,321.087,315.974,0.200,1573.314
6058800,-2.190,21.546,320.716,315.739,0.200,1575.011
6062400,-1.690,21.519,320.328,315.435,0.200,1576.644
6066000,-1.260,21.484,319.950,315.133,0.200,1578.232
6069600,-1.036,21.439,319.668,314.889,0.200,1579.784
6073200,-0.715,21.405,319.442,314.704,0.200,1581.422
6076800,0.146,21.440,319.116,314.495,0.200,1582.797
6080400,2.621,21.630,318.004,313.798,0.200,1584.341
6084000,4.385,21.775,316.700,312.861,0.200,1585.305
6087600,8.298,21.943,312.358,311.125,0.163,1586.365
6091200,7.743,20.148,303.758,300.120,0.170,1586.481
6094800,7.330,19.998,307.572,300.871,0.200,1586.656
6098400,7.201,21.072,312.635,309.199,0.200,1587.668
6102000,7.645,21.454,312.396,309.223,0.200,1588.755
6105600,7.665,21.518,312.326,309.177,0.200,1589.131
6109200,7.614,21.558,312.281,309.139,0.200,1589.843
6112800,7.684,21.577,312.294,309.159,0.200,1590.741
6116400,8.174,21.606,312.172,309.105,0.200,1591.260
6120000,8.662,21.624,311.706,308.758,0.200,1591.909
6123600,8.943,21.616,311.387,308.492,0.200,1592.530
6127200,9.060,21.601,311.120,308.260,0.200,1593.127
6130800,9.060,21.586,311.013,308.156,0.200,1593.719
6134400,9.138,21.584,310.965,308.116,0.200,1594.309
6138000,9.337,21.592,310.834,308.028,0.200,1594.886
6141600,9.101,21.577,310.762,307.939,0.200,1595.455
6145200,8.598,21.555,311.064,308.132,0.200,1596.059
6148800,8.705,21.580,311.270,308.337,0.200,1596.684
6152400,8.938,21.606,311.187,308.305,0.200,1597.294
6156000,8.807,21.600,311.147,308.250,0.200,1598.196
6159600,8.760,21.598,311.182,308.273,0.200,1598.506
6163200,8.762,21.617,311.219,308.312,0.200,1599.297
6166800,8.906,21.645,311.211,308.322,0.200,1599.731
6170400,9.412,21.720,310.967,308.183,0.200,1600.315
6174000,9.518,21.798,310.630,307.919,0.200,1600.862
6177600,9.652,21.862,310.606,307.904,0.200,1601.412
6181200,10.328,21.947,308.531,307.534,0.163,1602.169
6184800,10.769,21.636,304.601,304.601,0.125,1602.249
6188400,10.969,20.162,299.986,296.800,0.163,1602.267
6192000,10.921,20.151,303.674,298.791,0.200,1602.391
6195600,10.587,21.357,309.954,307.239,0.200,1603.081
6199200,9.249,21.658,310.122,307.385,0.200,1603.831
6202800,8.910,21.688,310.447,307.624,0.200,1604.134
6206400,8.410,21.733,311.022,308.103,0.200,1604.740
6210000,8.015,21.766,311.517,308.515,0.200,1605.383
6213600,7.910,21.799,311.811,308.787,0.200,1606.050
6217200,7.740,21.811,311.985,308.935,0.200,1606.728
6220800,7.200,21.794,312.243,309.108,0.200,1607.430
6224400,6.904,21.791,312.679,309.453,0.200,1608.180
6228000,6.824,21.802,312.825,309.595,0.200,1608.938
6231600,6.466,21.788,313.041,309.747,0.200,1609.717
6235200,5.968,21.767,313.353,309.972,0.200,1610.528
6238800,5.946,21.773,313.734,310.292,0.200,1611.383
6242400,5.566,21.758,313.948,310.466,0.200,1612.767
6246000,5.661,21.763,314.104,310.606,0.200,1613.113
6249600,7.812,21.944,311.703,309.876,0.175,1614.284
6253200,8.284,21.537,305.857,305.857,0.125,1614.393
6256800,9.610,20.110,302.201,298.240,0.175,1614.460
6260400,10.534,21.239,311.108,306.525,0.200,1615.169
6264000,11.735,21.938,308.811,307.756,0.163,1615.590
6267600,12.753,21.632,301.967,301.967,0.125,1615.621
6271200,13.364,21.247,297.839,297.839,0.125,1615.621
6274800,13.857,21.051,296.020,296.020,0.125,1615.621
6278400,14.306,20.937,295.172,295.172,0.125,1615.621
6282000,13.615,20.755,294.653,294.653,0.125,1615.621
6285600,10.686,20.109,298.432,294.806,0.172,1615.671
6289200,9.631,20.752,308.433,302.999,0.200,1616.097
6292800,9.437,21.580,309.990,307.152,0.200,1616.645
6296400,8.534,21.943,308.619,307.580,0.163,1617.369
6300000,7.733,21.325,303.145,303.145,0.125,1617.432
6303600,8.134,20.050,301.747,297.936,0.175,1617.502
6307200,8.378,21.176,312.253,309.162,0.200,1618.266
6310800,8.099,21.659,311.742,308.727,0.200,1618.912
6314400,7.891,21.868,311.891,308.873,0.200,1619.582
6318000,7.874,21.944,309.921,308.793,0.168,1620.576
6321600,7.942,21.539,305.481,305.481,0.125,1620.683
6325200,8.302,20.051,302.326,298.500,0.175,1620.756
6328800,8.459,21.202,312.061,308.548,0.200,1621.745
6332400,8.787,21.540,311.559,308.605,0.200,1622.222
6336000,9.621,21.757,311.155,308.387,0.200,1622.700
6339600,11.054,21.969,308.822,307.789,0.163,1623.224
6343200,13.554,21.131,299.773,299.773,0.125,1623.225
6346800,15.738,20.886,297.051,297.051,0.125,1623.225
6350400,16.738,20.893,295.554,295.554,0.125,1623.225
6354000,17.078,20.990,294.889,294.889,0.125,1623.225
6357600,17.200,21.093,294.560,294.560,0.125,1623.225
6361200,17.215,21.078,294.466,294.466,0.125,1623.225
6364800,17.167,20.986,294.360,294.360,0.125,1623.225
6368400,16.410,20.825,294.245,294.245,0.125,1623.225
6372000,15.164,20.481,294.019,294.019,0.125,1623.225
6375600,12.874,20.086,297.503,293.970,0.170,1623.251
6379200,11.127,20.178,302.091,297.190,0.200,1623.361
6382800,8.001,21.209,309.285,306.200,0.200,1624.064
6386400,7.306,21.682,311.304,308.179,0.200,1624.742
6390000,5.700,21.928,310.578,309.349,0.165,1625.919
6393600,5.285,21.650,307.789,307.789,0.125,1626.070
6397200,4.916,19.985,303.515,299.560,0.175,1626.190
6400800,5.353,21.000,315.128,310.091,0.200,1627.122
